"Genus"	"Phylum"	"Class"	"Order"	"Family"	"variable"	"present"	"cluster"	"ASV"	"Kingdom"	"reads"
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"S8APX1"	0	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	18212
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SACBBR"	0	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	8494
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SCFYMN"	0	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	547
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SDD4G5"	1	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	226
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SK91LD"	0	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	7283
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SLWUQ2"	0	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	937
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SQYDDG"	1	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	7110
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SSJSP9"	1	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	12399
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SSY7BM"	1	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	4452
"Orchesella"	"Arthropoda"	"Collembola"	"Entomobryomorpha"	"Orchesellidae"	"SZNYJX"	0	"Orchesellidae_cluster1"	"0bdd35046dfc9a64ede82de8dbd86bf6"	"Animalia"	598
"Pararge"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	"SM6D3B"	0	"Nymphalidae_cluster2"	"42cb547e68571d92ad488b692a108b3a"	"Animalia"	4968
"Pararge"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Nymphalidae"	"SUTTXP"	1	"Nymphalidae_cluster2"	"42cb547e68571d92ad488b692a108b3a"	"Animalia"	1975
"Paykullia"	"Arthropoda"	"Insecta"	"Diptera"	"Rhinophoridae"	"SDD4G5"	1	"Rhinophoridae_cluster5"	"1926315dfcf118ad2728e3d53403e055"	"Animalia"	2315
"Paykullia"	"Arthropoda"	"Insecta"	"Diptera"	"Rhinophoridae"	"SQYDDG"	0	"Rhinophoridae_cluster5"	"1926315dfcf118ad2728e3d53403e055"	"Animalia"	1603
"Paykullia"	"Arthropoda"	"Insecta"	"Diptera"	"Rhinophoridae"	"ST2SCC"	1	"Rhinophoridae_cluster5"	"1926315dfcf118ad2728e3d53403e055"	"Animalia"	5434
"Pemphredon"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"S6TGBG"	1	"Crabronidae_cluster23"	"742d06ffe1890d13807b78afb58b3dca"	"Animalia"	14
"Pemphredon"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"SFKMCD"	0	"Crabronidae_cluster23"	"742d06ffe1890d13807b78afb58b3dca"	"Animalia"	49
"Pemphredon"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"SKA8NJ"	0	"Crabronidae_cluster23"	"742d06ffe1890d13807b78afb58b3dca"	"Animalia"	65
"Pemphredon"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"SQYDDG"	1	"Crabronidae_cluster23"	"742d06ffe1890d13807b78afb58b3dca"	"Animalia"	111
"Pemphredon"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"SSY7BM"	1	"Crabronidae_cluster23"	"742d06ffe1890d13807b78afb58b3dca"	"Animalia"	591
"Pemphredon"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Crabronidae"	"SZCD49"	0	"Crabronidae_cluster23"	"742d06ffe1890d13807b78afb58b3dca"	"Animalia"	7
"Philaenus"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphrophoridae"	"SHLY4A"	1	"Aphrophoridae_cluster1"	"1d51dc7258ee5af11dc556a08706dc35"	"Animalia"	881
"Philaenus"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aphrophoridae"	"SK91LD"	1	"Aphrophoridae_cluster1"	"1d51dc7258ee5af11dc556a08706dc35"	"Animalia"	3775
"Pieris"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Pieridae"	"SKA8NJ"	1	"Pieridae_cluster4"	"ab817258e895263198e65f1f90f8ae8e"	"Animalia"	1097
"Platycheirus"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SFKMCD"	0	"Syrphidae_cluster119"	"a21d1d780c4b3d35e60ecfd6dca13cba"	"Animalia"	438
"Platycheirus"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SHLY4A"	0	"Syrphidae_cluster119"	"a21d1d780c4b3d35e60ecfd6dca13cba"	"Animalia"	302
"Platycheirus"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SKA8NJ"	0	"Syrphidae_cluster119"	"a21d1d780c4b3d35e60ecfd6dca13cba"	"Animalia"	2048
"Platycheirus"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SM6D3B"	0	"Syrphidae_cluster119"	"a21d1d780c4b3d35e60ecfd6dca13cba"	"Animalia"	937
"Platycheirus"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SQ1CGZ"	0	"Syrphidae_cluster119"	"a21d1d780c4b3d35e60ecfd6dca13cba"	"Animalia"	159
"Platycheirus"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SUTTXP"	1	"Syrphidae_cluster119"	"a21d1d780c4b3d35e60ecfd6dca13cba"	"Animalia"	1704
"Platycheirus"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SZCD49"	0	"Syrphidae_cluster119"	"a21d1d780c4b3d35e60ecfd6dca13cba"	"Animalia"	378
"Plectrocnemia"	"Arthropoda"	"Insecta"	"Trichoptera"	"Polycentropodidae"	"SSJSP9"	1	"Polycentropodidae_cluster1"	"88aa2fa878284ed2d69ce55d730f79cb"	"Animalia"	278
"Plectrocnemia"	"Arthropoda"	"Insecta"	"Trichoptera"	"Polycentropodidae"	"SZCD49"	1	"Polycentropodidae_cluster1"	"88aa2fa878284ed2d69ce55d730f79cb"	"Animalia"	20
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SASQEH"	0	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	79
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SCFYMN"	0	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	238
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SDD4G5"	1	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	2109
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SFKMCD"	0	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	104
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SKA8NJ"	0	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	288
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SKVHMG"	1	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	1132
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SM6D3B"	1	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	723
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SQ1CGZ"	0	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	2794
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SQYDDG"	1	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	2949
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SSY7BM"	0	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	966
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"ST2SCC"	0	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	480
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SUTTXP"	1	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	4689
"Plutella"	"Arthropoda"	"Insecta"	"Lepidoptera"	"Plutellidae"	"SUXVVU"	1	"Plutellidae_cluster1"	"087f44176622633b011d54a72c4c9a4f"	"Animalia"	53272
"Polietes"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"SK91LD"	0	"Muscidae_cluster28"	"283789fc5df13346b7471097d52ec08f"	"Animalia"	8607
"Polietes"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"SM6D3B"	0	"Muscidae_cluster28"	"283789fc5df13346b7471097d52ec08f"	"Animalia"	13650
"Polietes"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"SQ1CGZ"	0	"Muscidae_cluster28"	"283789fc5df13346b7471097d52ec08f"	"Animalia"	194
"Polietes"	"Arthropoda"	"Insecta"	"Diptera"	"Muscidae"	"SSJSP9"	0	"Muscidae_cluster28"	"283789fc5df13346b7471097d52ec08f"	"Animalia"	7578
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"S5MEZA"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	177191
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"S8APX1"	0	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	438298
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SACBBR"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	36851
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SBWPUY"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	42449
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SC1YIM"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	166228
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SCFYMN"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	63620
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SCNXZK"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	20835
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SDD4G5"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	1383
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SIRUBH"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	54822
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SKA8NJ"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	891
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SKYQAL"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	54334
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SLWUQ2"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	114922
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SQ1CGZ"	0	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	451
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SQQBCH"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	328399
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SQVR9H"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	77633
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"ST2SCC"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	4576
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"STHFJP"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	279784
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SUTTXP"	0	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	16
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SUXEKB"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	86534
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SWKRGL"	0	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	147268
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SY34ZS"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	137688
"Pollenia"	"Arthropoda"	"Insecta"	"Diptera"	"Polleniidae"	"SZNYJX"	1	"Polleniidae_cluster1"	"c985f47e2cda6cf87c766156110fef0e"	"Animalia"	55122
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"S6TGBG"	0	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	118
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SBWPUY"	0	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	7712
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SFKMCD"	1	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	387
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SHLY4A"	0	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	3801
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SK91LD"	0	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	2743
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SKYQAL"	0	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	2284
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SQ1CGZ"	1	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	108
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SUNVYF"	0	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	1532
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SUXEKB"	0	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	3171
"Polydrusus"	"Arthropoda"	"Insecta"	"Coleoptera"	"Curculionidae"	"SZCD49"	0	"Curculionidae_cluster15"	"8623b82a8719f5d23b7d0fdebde228e3"	"Animalia"	1276
"Propylaea"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"SFKMCD"	0	"Coccinellidae_cluster4"	"096620fa592a80615ba19b8f533688b0"	"Animalia"	76
"Propylaea"	"Arthropoda"	"Insecta"	"Coleoptera"	"Coccinellidae"	"SKA8NJ"	1	"Coccinellidae_cluster4"	"096620fa592a80615ba19b8f533688b0"	"Animalia"	905
"Protocalliphora"	"Arthropoda"	"Insecta"	"Diptera"	"Calliphoridae"	"SCFYMN"	1	"Calliphoridae_cluster3"	"1ed6309a70b1f4ed45a000db04783491"	"Animalia"	4252
"Protocalliphora"	"Arthropoda"	"Insecta"	"Diptera"	"Calliphoridae"	"SLWUQ2"	1	"Calliphoridae_cluster3"	"1ed6309a70b1f4ed45a000db04783491"	"Animalia"	11396
"Protocalliphora"	"Arthropoda"	"Insecta"	"Diptera"	"Calliphoridae"	"SZCD49"	1	"Calliphoridae_cluster3"	"1ed6309a70b1f4ed45a000db04783491"	"Animalia"	9216
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"S6TGBG"	1	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	3969
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"SFKMCD"	0	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	1808
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"SKA8NJ"	1	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	9287
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"SQ1CGZ"	0	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	2545
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"SSJSP9"	0	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	137
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"ST2SCC"	1	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	3189
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"SUTTXP"	0	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	15947
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"SUXVVU"	0	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	2742
"Rhagonycha"	"Arthropoda"	"Insecta"	"Coleoptera"	"Cantharidae"	"SZCD49"	0	"Cantharidae_cluster1"	"a5e7c8c5ff6bdc7b320e330d67d269ea"	"Animalia"	65
"Rhingia"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"S6TGBG"	1	"Syrphidae_cluster99"	"e0eeb9d6af852dfd2321f0669cc40948"	"Animalia"	5196
"Rhingia"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SK91LD"	1	"Syrphidae_cluster99"	"e0eeb9d6af852dfd2321f0669cc40948"	"Animalia"	4169
"Rhogogaster"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Tenthredinidae"	"SUTTXP"	1	"Tenthredinidae_cluster12"	"2487ef71677abdf29141ad5aad9bf2f5"	"Animalia"	8552
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"S6TGBG"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	7133
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SCFYMN"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	40269
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SDD4G5"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	32517
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SFKMCD"	0	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	793
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SKA8NJ"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	42929
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SKVHMG"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	24780
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SM6D3B"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	4654
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SQ1CGZ"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	12827
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SQYDDG"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	54261
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SUNVYF"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	6685
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SUTTXP"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	66350
"Sarcophaga"	"Arthropoda"	"Insecta"	"Diptera"	"Sarcophagidae"	"SUXVVU"	1	"Sarcophagidae_cluster1"	"2f1d3111d1d4bd76127a41017e0c7674"	"Animalia"	183288
"Sphaerophoria"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"S6TGBG"	1	"Syrphidae_cluster1"	"37f122f5ea31063ff1857a8838107214"	"Animalia"	4103
"Sphaerophoria"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SDD4G5"	1	"Syrphidae_cluster1"	"37f122f5ea31063ff1857a8838107214"	"Animalia"	2935
"Sphaerophoria"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SFKMCD"	1	"Syrphidae_cluster1"	"37f122f5ea31063ff1857a8838107214"	"Animalia"	4445
"Sphaerophoria"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SGZUHD"	0	"Syrphidae_cluster1"	"37f122f5ea31063ff1857a8838107214"	"Animalia"	1792
"Sphaerophoria"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SKA8NJ"	1	"Syrphidae_cluster1"	"37f122f5ea31063ff1857a8838107214"	"Animalia"	15579
"Sphaerophoria"	"Arthropoda"	"Insecta"	"Diptera"	"Syrphidae"	"SQYDDG"	0	"Syrphidae_cluster1"	"37f122f5ea31063ff1857a8838107214"	"Animalia"	3218
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"S5MEZA"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	19121
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"S8APX1"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	36634
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SACBBR"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	55596
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SBWPUY"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	13278
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SCNXZK"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	7093
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SFKMCD"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	116
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SG3CB2"	1	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	24841
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SIRUBH"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	5264
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SIUQ3G"	1	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	91003
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SK91LD"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	1609
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SKA8NJ"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	310
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SKYQAL"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	9646
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SLWUQ2"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	2724
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SQ1CGZ"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	60
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SQQBCH"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	964
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"STHFJP"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	6138
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SUNVYF"	1	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	9015
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SUXEKB"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	17983
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SWKRGL"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	35092
"Sylvicola"	"Arthropoda"	"Insecta"	"Diptera"	"Anisopodidae"	"SY34ZS"	0	"Anisopodidae_cluster1"	"7341376c330a26584f01413f9256eb87"	"Animalia"	22023
