"cluster"	"ASV"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"	"BOLD_bin"	"SCECHR"	"SK91LD"	"SQQBCH"	"SCFYMN"	"SM6D3B"	"SSY7BM"	"SDD4G5"	"ST2SCC"	"SQ1CGZ"	"SUNVYF"	"S6TGBG"	"SKVHMG"	"SZNYJX"	"SQYDDG"	"SHLY4A"	"SFKMCD"	"SKA8NJ"	"SZCD49"	"SSJSP9"	"SGZUHD"	"SWKRGL"	"SUTTXP"	"SASQEH"	"SUXVVU"	"SNYBEM"	"SCNXZK"	"S8APX1"	"SBWPUY"	"SC1YIM"	"SACBBR"	"S5MEZA"	"STHFJP"	"SKYQAL"	"SIRUBH"	"SUXEKB"	"SQVR9H"	"SIUQ3G"	"SG3CB2"	"SLWUQ2"	"SY34ZS"
"Agromyzidae_cluster191"	"2f4d09887e9dc06f30e2321c9ac5bbd9"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza nana"	"BOLD:ACR4473"	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster192"	"f07a3b152a80bbfce2dc81a45b39f8cb"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"unclassified.Agromyzidae"	"unclassified.Agromyzidae"	"unclassified.Agromyzidae"	0	53	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster2"	"21758c0d9d3fbb644c4273efcdf8c3e5"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza nigripennis"	"BOLD:ACD2075"	0	0	0	0	0	0	0	0	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster20"	"21cbb53e22e7ca8dee14bfd7a7a02b7c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyzidae_X"	"Agromyzidae_XX"	"BOLD:ACP3683"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster202"	"316e99804a8d103aab995d5391967d9c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza_X"	"BOLD:ACR3681"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster21"	"e5ab00ef21bae605b04e57c3accfc4cc"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza infuscata"	"BOLD:ACM3039"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster210"	"07a58da96c68b1666b41f26e40aa1313"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"unclassified.Liriomyza"	"unclassified.Liriomyza"	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster22"	"0119ecd92903440a79621278ce9b761e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyzidae_X"	"Agromyzidae_XX"	"BOLD:ACY6478"	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster23"	"4b6977c7e22ce0ca610e69b9a3c211a8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza strigata"	"BOLD:ACD8684"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster235"	"eac3d42a69406f70dc92dc9ba115a257"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza_X"	"BOLD:ACN2619"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster24"	"e7e78a23707aafb2201155465a789cd4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza mobilis"	"BOLD:ACE2180"	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster240"	"31fb03165acb2365f23737a4cdb8650e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Cerodontha"	"Cerodontha muscina"	"BOLD:AAG4791"	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster25"	"f3b2058d890bced4d7b16080bfdadb0c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytobia"	"Phytobia_X"	"BOLD:ACD3212"	0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster251"	"a49712ae99db260b853b31acdb2aa266"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Ophiomyia"	"Ophiomyia_X"	"BOLD:ACR0837"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster26"	"a478020e80a387f4bb62f4deda7ef3e2"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza eupatorii"	"BOLD:ACE0334"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster27"	"64b2181ca66c72830d568c4ab89168cd"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Metopomyza"	"Metopomyza flavonotata"	"BOLD:ADM7334"	0	0	0	0	0	0	0	0	39	0	0	0	0	0	81	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster273"	"ab9fd0078cec0e82f7038fb6ba284332"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyzidae_X"	"Agromyzidae_XX"	"BOLD:AEL6663"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster28"	"6575753370ec0dff0a93a7436f35fa7e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Cerodontha"	"Cerodontha biseta"	"BOLD:AAG4780"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster3"	"bb5ca494b5588d52316e2718bc29c198"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Chromatomyia"	"Chromatomyia fuscula"	"BOLD:AAJ5430"	0	0	0	0	0	0	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster30"	"dedda6edc4a028c92ce4ab7f91b4db36"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza pseudoreptans"	"BOLD:AAJ7051"	226	0	0	0	0	0	578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster32"	"6022fa3ae0c7fcbd6ea3d238a9b0ec08"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza flaveola"	"BOLD:ACB3285"	0	0	0	0	0	0	446	0	452	0	0	0	0	653	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster33"	"57cccd6adfad5d80907c6fa48ca4d854"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytobia"	"Phytobia_X"	"BOLD:ACC6252"	0	0	0	0	0	2042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster34"	"a0491fd8a5fd18212dce5b5387828dc8"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyzidae_X"	"Agromyzidae_XX"	"BOLD:AEF0301"	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster362"	"d98c99e9fabe1d37bba524ff28544b82"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"unclassified.Agromyzidae"	"unclassified.Agromyzidae"	"unclassified.Agromyzidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster37"	"2a639957f1c3e73ecb421c53350a7821"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Calycomyza"	"Calycomyza artemisiae"	"BOLD:ACD8797"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster38"	"330c65c3e933351befcbf794f7f0e701"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza albipennis"	"BOLD:AAG4745"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster39"	"e2b3a9ceca64ed4b0110a83eb9428450"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Aulagromyza"	"Aulagromyza trivittata"	"BOLD:ACD3083"	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster4"	"35310f0f44b89c926848fd949492dd7c"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza bromi"	"BOLD:ACQ8553"	0	0	0	0	93	0	0	0	0	0	0	0	0	0	0	408	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster40"	"91bd97dab91d7cea38e0bbb43516863d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Pseudonapomyza"	"Pseudonapomyza atra"	"BOLD:ABA1020"	0	0	0	0	0	0	248	0	0	0	0	0	0	0	0	0	452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster41"	"d2b15a3747b1af945be260b718a55e8e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza_X"	"BOLD:ACO7776"	0	0	0	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster43"	"3cd765f2ca68484c4cd17c1b4b872c67"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Chromatomyia"	"Chromatomyia horticola"	"BOLD:ABU6382"	0	0	0	0	127	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster45"	"69c71b26a79e6c755b6ff09182050e68"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza ranunculi"	"BOLD:AAY3895"	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster46"	"b82d79e95824017484e773176070a1a9"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza milii"	"BOLD:AAR9798"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	262	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster49"	"2d7e24bd29b83dd5b59ded198bb5ed93"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Ophiomyia"	"Ophiomyia orbiculata"	"BOLD:ABA1016"	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster5"	"1b3a47f36829bf03680e515c319c438b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza chaerophylli"	"BOLD:AAY1314"	0	0	0	0	0	0	97	0	34	0	0	0	0	0	0	158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0
"Agromyzidae_cluster50"	"a699e66f054bab7f6b235a47a6954dc0"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Cerodontha"	"Cerodontha fasciata"	"BOLD:AAF1049"	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	9	9	0	0	0	0	242	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster52"	"2870bdd397cb5147b46be3dd0b4a1675"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Cerodontha"	"Cerodontha denticornis"	"BOLD:ABA1017"	0	0	0	0	0	0	142	0	0	0	0	0	0	873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster53"	"f2fd80cdce9175fa485f96fa8196b33b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza phryne"	"BOLD:ACP3977"	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster55"	"6cfdbbb9d68a70388c49e986f173b7f4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Napomyza"	"Napomyza lateralis"	"BOLD:AAX3737"	0	0	0	0	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster56"	"503c19252e53bb70b10ef6a741150986"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza artemisicola"	"BOLD:ACB3571"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster57"	"80b8c143f81fa0474e845dad28599952"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza cinerascens"	"BOLD:ACF0828"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97
"Agromyzidae_cluster58"	"87dd80e62113303f7102bec8cbf27a33"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza_X"	"BOLD:ABX2155"	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster59"	"58dcbd507479f06671a131cd0163fd2e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza_X"	"BOLD:ACD3309"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster64"	"912f099e23b51f0cff6064aac51fc958"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza spinaciae"	"BOLD:AAY3940"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster67"	"21234ab326f09562c6fb8591134cfce4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"unclassified.Agromyzidae"	"unclassified.Agromyzidae"	"unclassified.Agromyzidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster70"	"d8926d9891bd7b785378267f157e7cc2"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Napomyza"	"Napomyza evanescens"	"BOLD:ADR3039"	0	0	0	0	136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster72"	"f7fe6c425c7d5b37d370906254aceb46"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytobia"	"Phytobia betulae"	"BOLD:AAY1263"	0	0	0	0	0	0	0	0	0	0	0	0	0	558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster74"	"3ff4cf1d8cb00ea96f808649820a2e43"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Melanagromyza"	"Melanagromyza aenea"	"BOLD:ACM3071"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster76"	"fdffe96f7aaca6b34d22c307f004f4cf"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Nemorimyza"	"Nemorimyza posticata"	"BOLD:ACC6149"	0	246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster77"	"27c258297cb4294b9a480d0124fb8e1b"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Melanagromyza"	"Melanagromyza aeneoventris"	"BOLD:ADM7995"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster79"	"e7683e2516596ec4bfe1472624a97d26"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza_X"	"BOLD:ADL1213"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster8"	"a64f3fd20ac485dc97f887a01fd0b51d"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza lucida"	"BOLD:ACQ9099"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster81"	"33bb06a7b7dabeb616726af17b48cd6e"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza_X"	"BOLD:ACG5827"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster84"	"5f7aad3034bbe72005cfe129edf9835a"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Phytomyza"	"Phytomyza ranunculi"	"BOLD:ACL2003"	0	0	0	0	60	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster86"	"42c6acef166eda095b427f22d2b271fb"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Ophiomyia"	"Ophiomyia_X"	"BOLD:ACN4131"	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster87"	"766b7fd87d860195abfa880e4e36bc36"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyzidae_X"	"Agromyzidae_XX"	"BOLD:ACR6531"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster88"	"45a8367b6ed10afff15dbc96392448eb"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Agromyza"	"Agromyza idaeiana"	"BOLD:ACD8909"	0	0	0	0	87	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster9"	"107358c34ade633bc9a3cb46399844eb"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Liriomyza"	"Liriomyza pusio"	"BOLD:ABX0204"	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	179	1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster92"	"abef7faa92bfd0b8fcf1949e9a29e7a4"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Gymnophytomyza"	"Gymnophytomyza heteroneura"	"BOLD:ACR4305"	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster95"	"6526fd39fa7d58142e2f301a9d198040"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"unclassified.Agromyzidae"	"unclassified.Agromyzidae"	"unclassified.Agromyzidae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agromyzidae_cluster98"	"d7d9c59dc57b0a4ed17efd7478ba3986"	"Animalia"	"Arthropoda"	"Insecta"	"Diptera"	"Agromyzidae"	"Cerodontha"	"Cerodontha_X"	"BOLD:AAM6329"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aleyrodidae_cluster1"	"70a95c241a707d7855fbffde0ba92dd7"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aleyrodidae"	"Aleyrodes"	"Aleyrodes lonicerae"	"BOLD:ACC4413"	0	0	0	0	0	110	2	0	0	0	0	0	0	10	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aleyrodidae_cluster2"	"54643c29315830822cfbd6f73f8a7e9d"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aleyrodidae"	"Aleuroclava"	"Aleuroclava_X"	"BOLD:ACC4414"	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Aleyrodidae_cluster6"	"74c8fe0acbaa1f7564a8345053be0861"	"Animalia"	"Arthropoda"	"Insecta"	"Hemiptera"	"Aleyrodidae"	"Bemisia"	"Bemisia_X"	"BOLD:ADX4775"	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amaurobiidae_cluster1"	"65f5bb747d4d0e1e32aa07967804afd0"	"Animalia"	"Arthropoda"	"Arachnida"	"Araneae"	"Amaurobiidae"	"Amaurobius"	"Amaurobius fenestralis"	"BOLD:AAO2987"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5412	0	0	0	0	0	0	111	0	0	0	0	0
"Ameletidae_cluster1"	"32db58f61206a2616c4e28dd2b114c6b"	"Animalia"	"Arthropoda"	"Insecta"	"Ephemeroptera"	"Ameletidae"	"Ameletus"	"Ameletus inopinatus"	"BOLD:AAU0522"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsocidae_cluster1"	"bbd215e4612b99d70909dcc0f29be073"	"Animalia"	"Arthropoda"	"Insecta"	"Psocodea"	"Amphipsocidae"	"Kolbia"	"Kolbia quisquiliarum"	"BOLD:ACG2800"	0	183	0	0	0	247	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Andrenidae_cluster12"	"8bd7974fb1a862db0ca10db841afe34a"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Andrenidae"	"Andrena"	"unclassified.Andrena"	"unclassified.Andrena"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707
"Andrenidae_cluster2"	"2d7d35b8bdf640367dfa46454103266f"	"Animalia"	"Arthropoda"	"Insecta"	"Hymenoptera"	"Andrenidae"	"Andrena"	"Andrena clarkella"	"BOLD:AAE1760"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26934
